id,name,address,
3635,中川歯科医院,北区赤羽西４−２８−３,
3636,新井歯科医院,北区王子１−２１−７,
3637,ＫＡＷＡＳＡＫＩ歯科,北区赤羽２−１７−９,
3638,佐藤歯科医院,北区浮間４−２−１２,
3639,医療法人社団松葉会 豊五歯科医院,北区豊島５−５−５−１０４,
3640,田中歯科医院,北区上十条３−２４−６,
3641,駒込丘の上歯科,北区西ケ原１−２１−１２,
3642,おおさわ歯科クリニック,北区西ケ原１−５５−９第二タカノビル２０１,
3643,しもふり橋デンタルクリニック,北区西ケ原１−６０−１６村松ビル　１Ｆ,
3644,かわさき小児矯正歯科医院,北区田端５−７−９,
3645,瀬尾歯科医院,北区中里２−３−５藤和シティホームズ駒込駅前１０２,
3646,たいち歯科医院,北区滝野川３−４６−８,
3647,医療法人社団楓樹会 棚田歯科医院,北区東田端２−３−８横山ビル２階,
3648,甲田歯科医院,北区田端新町２−１９−１３,
3649,吉野デンタルクリニック,北区東田端１−１３−１０ツインビル田端 A棟２F,
3650,西村歯科医院,北区滝野川７−９−６,
3651,まゆみ歯科,北区西ケ原３−１−９−１０５メゾンドフォーレ,
3652,石引歯科医院,北区田端新町２−１２−２,
3653,いわさき歯科クリニック,北区田端新町３−３７−１,
3654,医療法人社団 おおば歯科医院,北区中里３−１７−６,
3655,真柴歯科クリニック,北区滝野川１−８１−８ライオンズマンション西巣鴨１０１,
3656,浜田歯科医院,北区田端新町３−２６−５,
3657,富士歯科医院,北区田端新町３−５−７安岡ビル２Ｆ,
3658,医）社団あるまじろ会 小林歯科クリニック,北区滝野川７−２２−６ＩＭＡビル１Ｆ,
3659,あすか歯科クリニック,北区田端１−２１−８NSKビル２０３,
3660,野川歯科医院,北区西ケ原２−４４−１０アクト西ケ原ビル２０５,
3661,フジハシ歯科医院,北区田端１−１６−５コーポＡＴ２０１,
3662,福田歯科医院,北区西ケ原３−１５−３,
3663,安岡歯科,北区中里１−３−３メゾンデラ駒込,
3664,津田歯科医院,北区東田端２−７−１６,
3665,久松歯科医院,北区上中里３−７−１１大橋ビル２Ｆ,
3666,さくら通り歯科医院,北区滝野川７−１６−５パークメゾン板橋２Ｆ,
3667,大多和歯科医院,北区田端５−７−１７,
3668,荒井歯科医院,北区滝野川３−９−４,
3669,原澤歯科医院,北区西ケ原１−６１−２,
3670,前川歯科医院,北区田端４−２−１,
3671,よしみつ歯科医院,北区田端２−６−２２ヴァーデジアン１０１,
3672,マモル歯科クリニック,北区中里１−６−８,
3673,大橋ビル歯科医院,北区滝野川６−６３−９大橋ビル,
3674,ユーコデンタルクリニック,北区滝野川７−８−１０木曽ビル,
3675,三宅歯科医院,北区滝野川１−５７−８,
3676,中村歯科医院,北区田端１−３−６,
3677,渡辺歯科医院,北区田端１−２３−５,
3678,近藤歯科,北区滝野川６−４４−１０−１Ｆ,
3679,みのうら歯科医院,北区西ケ原１−４９−１５,
3680,木村歯科医院,北区滝野川６−６１−６,
3681,江口歯科医院,北区西ケ原２−１４−１,
3682,松永歯科医院,北区滝野川２−１０−５,
3683,医療法人社団 櫻雅会 オリオン歯科アトラスブランズタワー三河島クリニック,荒川区東日暮里６−１−１アトラスブランズタワー三河島２階,
3684,医）隆恵会 磯歯科医院,荒川区東尾久５−３−６,
3685,入江歯科　熊野前,荒川区東尾久３−３１−１２グランディール１Ｆ,
3686,東尾久ふじの歯科医院,荒川区東尾久６−５−５富士産業ビル２F,
3687,はやしべ歯科医院,荒川区荒川２−１−５セントラル荒川ビル２F,
3688,よし歯科医院,荒川区荒川３−４８−３,
3689,マツモト歯科クリニック,荒川区西日暮里４−１８−２,
3690,河野歯科医院,荒川区東尾久４−４９−１２河野マンション１階,
3691,あらかわ歯科,荒川区東尾久１−１−２プレイスカサレリア１F,
3692,こうへい歯科クリニック,荒川区東尾久４−２９−１６サンライズビル２階,
3693,清水歯科クリニック日暮里,荒川区東日暮里６−６０−６アピス日暮里１０２,
3694,第一久木留歯科医院,荒川区南千住６−５３−８,
3695,益戸歯科医院,荒川区南千住７−１２−１２,
3696,小台駅前歯科クリニック,荒川区西尾久２−３７−７中村ビル１０１,
3697,レオーネキッズデンタルクリニック,荒川区南千住１−２−２,
3698,医療法人社団みすず会 第一歯科医院,荒川区荒川３−６５−３,
3699,日暮里駅前デンタルクリニック,荒川区西日暮里２−１９−４たちばなビル７Ｆ,
3700,医療法人社団弘明会 石橋内科歯科医院,荒川区南千住１−１−２１,
3701,アクア歯科医院,荒川区南千住１−１３−２２三ノ輪橋駅前ビル２０２,
3702,松本歯科医院,荒川区東尾久４−３３−６,
3703,医療法人社団　UNI会 すみ歯科クリニック,荒川区南千住３−８−１１竹内ビル２Ｆ,
3704,医）社団医恵会 森本歯科医院,荒川区町屋３−２−１−１１６ライオンズプラザ町屋,
3705,井口歯科医院,荒川区東尾久１−３４−１３石原ビル２F,
3706,河原歯科,荒川区西尾久２−３５−７エスポワール今井２０１,
3707,すがや歯科クリニック,荒川区南千住１−３９−１,
3708,山本歯科医院,荒川区西尾久７−４３−２,
3709,富岡歯科医院,荒川区東尾久３−２５−３,
3710,井上歯科医院,荒川区荒川６−６−２グレーシャスグレイ４０１,
3711,日野歯科医院,荒川区荒川６−３９−１１,
3712,医療法人こうわ会 ならしま歯科クリニック,荒川区荒川５−４０−３,
3713,大木歯科医院,荒川区町屋７−１１−１７,
3714,小島歯科医院,荒川区西尾久７−４−１３,
3715,三浦歯科,荒川区南千住６−４８−２０,
3716,ホウキ歯科医院,荒川区荒川３−３５−４ライオンズマンション三河島第２−１０３,
3717,医療法人社団ハーティ・ライフ・クリエイト ふかい歯科・矯正歯科,荒川区東日暮里５−４２−１０アインスタワー１０１,
3718,西原歯科クリニック,荒川区西日暮里６−３４−５昌見マンション,
3719,渡辺歯科クリニック,荒川区東日暮里１−１９−３小関ビル２Ｆ,
3720,白石歯科医院,荒川区東尾久１−３１−７ローランＢＭ１Ｆ,
3721,まちや歯科医院,荒川区町屋８−３−８−１０１PAPILLON,
3722,イーストヒル歯科,荒川区荒川７−２０−１イーストヒル町屋２０８,
3723,白鳥矯正歯科医院,荒川区南千住５−３７−１１,
3724,岡歯科医院,荒川区荒川５−１７−４,
3725,医療法人社団静勝会 亀沢歯科医院,荒川区東日暮里１−２５−１,
3726,青木歯科クリニック,荒川区町屋３−２９−９青木ビル,
3727,島田歯科医院,荒川区東尾久２−４９−３,
3728,山岸歯科医院,荒川区町屋１−４−２,
3729,横井歯科医院,荒川区西尾久５−２３−８,
3730,菊田歯科,荒川区東日暮里５−４５−１２−４いかるがビル２Ｆ,
3731,医療法人社団 小形歯科医院,荒川区東尾久２−５−１７小形ビル１Ｆ,
3732,橋本歯科,荒川区西尾久８−４０−１,
3733,ときわ歯科,荒川区東日暮里３−４１−６トーカンマンション１０４,
3734,にっぽり歯科クリニック,荒川区東日暮里５−５１−１１堀口ビル３Ｆ,
3735,山田歯科医院,荒川区南千住５−２７−２,
3736,近藤歯科,荒川区西尾久７−１８−７,
3737,市来歯科医院,荒川区西日暮里２−１７−５日暮里サンシャインビル３Ｆ,
3738,三光歯科医院,荒川区町屋２−１−１５町屋プラザ３Ｆ,
3739,コハクラ歯科,荒川区町屋３−２０−１４,
3740,荒井歯科医院,荒川区南千住７−３−７,
3741,秋山歯科医院,荒川区東日暮里４−１４−１,
3742,宮島歯科医院,荒川区町屋２−２−３,
3743,久野歯科医院,荒川区東日暮里１−３−１２,
3744,板谷歯科医院,荒川区町屋４−１８−１６,
3745,はやしデンタルクリニック,荒川区西日暮里１−３７−２,
3746,丹野歯科医院,荒川区西日暮里３−２３−９丹野ビル,
3747,磯部歯科医院,荒川区南千住５−１−４,
3748,吉田歯科医院,荒川区荒川２−９−１１,
3749,金子歯科医院,荒川区西尾久６−２−１,
3750,小林歯科医院,荒川区西尾久６−１−１,
3751,長田歯科医院,荒川区西尾久１−１２−１０,
3752,雨宮歯科医院,荒川区東尾久８−１４−３,
3753,河田歯科医院,荒川区荒川７−９−３,
3754,太陽歯科診療所,荒川区西日暮里５−１４−１２太陽ビル６Ｆ,
3755,とうま歯科医院,荒川区南千住５−４３−６,
3756,なかむら歯科クリニック,荒川区町屋１−６−６−１Ｆ,
3757,いわい歯科クリニック,東京都板橋区仲宿40-2-1F,
3758,渋谷歯科医院,東京都板橋区氷川町11-8,
3759,公益社団法人　東京都保健医療公社 豊島病院,板橋区栄町33-1,
3760,リッツ歯科・口腔クリニック,板橋区徳丸３−１−６リッツコート１F,
3761,いわい歯科クリニック,板橋区仲宿４０−２プチコート１F,
3762,医療法人社団英優會 やなぎさわ歯科イオン板橋ＳＣクリニック,板橋区徳丸２−６−１イオン板橋ショッピングセンター４Ｆ,
3763,板橋本町よこぼり歯科クリニック,板橋区大和町１６−５日神パレス板橋本町第３ビル　１Ｆ,
3764,ラポール歯科,板橋区蓮沼町１９−３−１０１ラポール本蓮沼駅前１０１,
3765,小竹向原歯科クリニック,板橋区小茂根１−２６−２５ＫＭハイツ１Ｆ,
3766,赤塚駅前歯科,板橋区赤塚２−２−９　１Ｆ,
3767,歯科室・キムラ　成増診療所,板橋区成増３−１２−２第８長太郎ビル４Ｆ,
3768,まつえ歯科クリニック,板橋区志村１−１４−１５−３階,
3769,蓮根デンタルクリニック,板橋区坂下２−３２−１６ドミールＴＮＫ１Ｆ,
3770,阿部デンタルオフィス,板橋区志村３−２０−２５カーサエスキナ１Ｆ,
3771,医療法人社団誠秀会 神林歯科,板橋区常盤台２−６−４梅屋ビル４Ｆ,
3772,島田歯科医院,板橋区小茂根４−１−２２,
3773,ときわ台真帆歯科,板橋区南常盤台１−２６−１３小藤田ビル２階,
3774,医療法人社団共栄会 共栄会歯科医院,板橋区東坂下２−１０−７ウィスタリアマンション１０１,
3775,あさがお歯科,板橋区板橋２−６１−１５−２F,
3776,土田歯科クリニック,板橋区清水町４３−１１,
3777,東板橋歯科クリニック,板橋区板橋４−６２−６板谷パークハイツ１Ｆ,
3778,医療法人社団明法会 髙山歯科医院小豆沢診療所,板橋区小豆沢２−２７−１０−１Ｆ,
3779,宮歯科クリニック,板橋区高島平１−６８−１３,
3780,塩髙歯科医院,板橋区泉町４−１第２サンハイツ泉町１０１,
3781,まるやま歯科クリニック,板橋区弥生町５３−１出蔵ビル１Ｆ,
3782,中村歯科医院,板橋区中板橋２０−５−１０２モダビエント中板橋１０２,
3783,ささき歯科クリニック,板橋区南常盤台１−１３−５−２０１,
3784,三木歯科クリニック,板橋区常盤台４−２９−１ディメゾン４１７　１Ｆ,
3785,しんこう歯科,板橋区板橋１−５−８,
3786,おおたけ歯科クリニック,板橋区中台１−４１−１２,
3787,しずま歯科クリニック,板橋区高島平８−１８−２フローレンス高島平１０１,
3788,医療法人社団柚ノ木会 共立歯科医院,板橋区大山西町５６−７コープ大山１０１,
3789,木村歯科医院,板橋区大山金井町５３−２,
3790,医療法人社団甲越会 やもとデンタルクリニック,板橋区四葉２−５−１,
3791,石原歯科クリニック,板橋区坂下２−１５−１９ソレアード蓮根１Ｆ,
3792,日隈歯科,板橋区坂下２−１５−５山中ビル１Ｆ,
3793,魚島歯科医院,板橋区常盤台３−４−１０,
3794,前野町歯科クリニック,板橋区前野町５−３９−１５吉徳ビル,
3795,ゆたか歯科クリニック,板橋区上板橋２−３−１４レジデンスユタカ１Ｆ,
